id,views,likes,dislikes,comments
tvUVwOIRzpY,69491,456,67,619
2M_26XVAHzA,15376,249,16,187
Rv0gFHM4yDY,1690118,21291,1817,1728
draHBfH1wZw,37467,288,44,172
8YaF2m7hCx0,787060,26567,2365,2814
zE3RFP-EJho,75532,332,88,366
7zIMyMehxSs,178579,1787,1451,1595
3F_W2BKOJb4,31516,742,24,195
wlpNlmg0BHg,28897,0,0,269
WE-lvHDQX8o,184825,4226,150,315
MUpiQ1BnCmw,173291,8470,454,1860
CKc8kV9ZI20,46664,379,96,145
IErOGx7xw-0,104380,634,140,993
tzptAMtX-q0,16207,17,4,14
0n2NLUynnyk,217750,12177,94,1202
5X-x5KtE9mg,108967,386,32,111
h5CLO2n6OxQ,1454233,99762,692,20801
tROYebzHpNs,68452,4310,64,148
_-Sbhgl6FtA,330732,5285,239,617
T5ITSG6KGlc,236762,1188,150,614
tlD49G41wPQ,22447,186,7,116
2oyRQwjr-Lc,18738,76,2,7
m7TtuejNkOw,29719,2186,40,407
JPGEZvM7LMo,362861,636,163,191
rUfHmxRikSk,131338,8846,63,1434
ccZb1k7YXrE,388304,28733,121,866
FovZ7AefAmo,34644,318,5,13
S0nbOenwCLw,1390338,101544,1896,12527
5ucCA-4Q--w,465097,14148,2407,6263
c6Nx6nZTUgE,1181893,61258,1027,14030
1EVOg27S3hs,161837,2024,277,1099
Rtp3fF5G1iM,607054,65289,1094,6796
v6WdrNN9j8w,858502,35457,1720,2494
10rOJsz8afg,172469,4654,93,473
GGvP6e56ja4,503948,12487,696,1460
2VDtweyNqbU,1105694,67991,710,8392
xG0HmKgwo0c,1480212,13261,536,3922
byva0hOj8CU,144826,7880,44,1384
bn3jHugG78U,340298,22205,72,4954
H83pRUE_kJw,364730,35082,279,3643
q8jZtp0PjoI,138665,164,75,44
_Ch5ClOB9AE,385958,10204,786,1244
5JgguNlVzkc,467593,12072,302,1517
Sa89eLrunRg,318743,36691,110,2606
P-J4GAVyZ1U,112272,819,215,1037
OKgUiBOpsZ4,1676192,27625,1556,3700
mSVkk9lLv1Y,573630,15694,211,5224
4CotEzWnIE0,541491,2910,119,370
HL6ECWZ8G1s,570863,22730,539,3734
twYufDBowrQ,204494,952,510,1721
JUrqjLMsD0g,34034,40,9,32
dK2Toc4x0fw,496033,14825,317,2678
TBbIIIT_k38,817620,18969,370,2219
zvSKwwYYySY,796203,64086,3560,2662
UNxohP9PtsY,5974,215,4,30
84BSNd--2Q0,392920,3665,119,1354
Kpp5UAtcNGw,446363,3624,362,1932
6781x0TTSks,1311677,44889,347,1454
LiGzbsBoZfI,132250,1410,80,206
zgZIzsx_GXA,255497,357,98,9
PLWX0UzOvqo,25896,548,8,507
7XEAaw6o7tQ,158269,1018,83,259
oReGR3Bjjmw,89222,4095,96,1280
20q1e5lIF6A,101363,317,82,0
9PJSR0oKJOQ,326704,40421,190,4618
iY2Z5kifL14,114129,882,162,1060
fGCtGvmjk2c,120378,5410,130,1384
6ULddMkL2ZQ,855972,3767,1395,1110
dTta9D3uCh8,167693,728,160,64
GOWWNWSclv8,423598,46324,283,4374
yTyUZBVfM1M,735659,60880,623,4165
FTo07ejsYoQ,63454,2020,23,496
-aFZP64c180,3709089,34607,1462,3412
clQGvMBNmqs,831353,19474,1216,3842
yh-dN2IsHHs,216796,400,97,177
9mBeK-kKPJ8,167175,2705,191,533
3m5aN7WbLX4,48589,301,29,184
OmvxNq9ppHo,36399,489,14,132
qUEizIqjIm4,507962,31889,284,2462
E9J7__5kp0A,402079,4743,365,1082
NgDLZspJR5k,30484,1043,36,212
swk2_AlCFCY,30158,40,9,57
GlDJB5zDTvQ,122061,5300,393,513
LbbAOjFHVO8,111378,794,90,192
zjuEE7x1rkQ,86291,511,137,128
iyeWTFLzNZ4,287616,1085,22,98
xXKK2In18Xc,470310,19642,174,515
JRbjdxsxoxs,21334,32,5,6
dJ3YBw4ii54,270340,11916,638,1506
uynrUnueckU,146324,1224,129,254
F5U_XwPATw4,323367,2217,264,513
B_q7cxtIDsg,21140,56,5,19
v7n6jZXsVtY,223522,3614,245,2070
Xz1RVdTbw7s,111572,693,80,55
a4EAyer0Hls,435002,22456,1091,4321
43UkBzk2t7k,25006,192,7,97
iAJU4hwp22A,78113,1937,97,287
7nKZt8uz9ZM,1174711,5859,82,535
2Zh_i_CJb4g,50459,2129,14,301
F6LKwQ77HNQ,97070,1262,47,177
JpR_JaVguBk,95702,3688,265,286
07yzV_NC9Zw,506089,2446,195,83
-v76wKI5GIE,68028,763,60,428
33UEg6N7xq8,279131,20865,195,4303
jj3B84TeGbk,69538,1851,48,408
JRcUCNExJws,99668,4364,95,701
hUZS6yW0fQk,760407,6018,361,3410
XzfKQq770zI,96081,290,58,162
9fkGsxb6vx8,251481,11110,128,2300
IZr4OMSHz58,222080,4120,231,710
zAHS2Bu_qZs,61100,959,46,305
hgimG_9Fh2s,22066,2139,23,1138
6MPXI_CPBM0,189211,4552,31,212
3hn14sIQc6E,140627,663,110,521
tiyD31-nA9I,38528,429,88,237
YYyexJUY_5E,149831,20193,66,2307
5IcIV-g2AV4,410230,44927,237,4200
nLjS4B00tl0,99412,2289,18,41
Dg9ySKIPEF4,107872,1513,54,634
2P5g7rOyx-w,135160,11766,86,1250
Zb4lpyD28l0,97158,130,49,74
pVI_l05Smlc,448106,6172,169,1786
koZAtFxAFZM,114016,1763,65,36
CJHDi7Nk2yg,202389,5454,70,2573
pNpQx2TlAGk,87604,621,12,146
BBtcdAZQSOg,65182,228,76,493
YOPbPj36AWc,1754618,8266,2779,3011
UGoqMQqgMbw,44630,2858,60,1192
tNkhADMy1bs,255076,3903,267,1110
hUPkrHpPRYk,79578,2599,31,163
rbfBMyQ4daQ,17466,112,28,0
N3Dlpky9ey8,2318060,239148,5251,32921
Mf4wwXM2o_M,996294,70117,555,7774
y4bAULTwAJU,648239,16391,603,2382
4ubwGb-vLA0,869784,35419,615,3921
MvFcY9rTPx8,953860,3014,113,0
V0HCZ4YGqbw,966723,141203,1804,17636
akKUAVwn9xA,232882,960,158,243
-PloVmHLh0E,817676,14254,276,945
3UI_N4HlLRU,190587,2189,86,308
V3Tp0X1OlBQ,217345,22675,157,2314
nwqGgR36MXc,1257407,61500,3831,8164
_6eGhCetjBQ,208340,1930,195,1999
O8T_d2qs7vs,892245,6627,191,1941
5rBKx74DcJQ,922569,30062,328,4041
6zeHWtDUJsw,762725,89226,861,2602
2IC0RDRAHko,357345,22743,95,4594
0RxvkzAXQog,169522,12057,116,3446
ZYWrgLTNKP4,167460,1055,55,78
mgkF1DJcn7Q,318761,1363,453,202
UzQP7u-IOxg,646682,6978,395,1129
TP0houKsKEg,262975,7156,124,631
-IF2i3dBc2c,42482,45,11,45
e1wtxZap94A,62736,960,8,311
aPrpWFl2eik,499527,14112,289,813
hTSAyR3nOR0,469232,1315,48,233
w3m5ofMGi0k,446241,13218,359,2460
tvVLyWoCH5o,104399,3502,49,456
mNFLa_ZruCA,368572,2292,276,1016
jvTsDvi_F6E,157831,1169,390,3629
PqeoOGXcSaI,29479,25,3,2
-HNW2QBBinY,22296,132,41,0
E0cbWdlQg_8,2405786,16585,1643,2193
OnOetcxHDJI,333835,11228,255,3626
m0Qd2usmPWY,80672,279,54,247
3NvAEEQhbPM,1015839,21124,730,1165
GYn2W9sW_eg,692514,36462,303,6887
4x2rnXmV950,324525,5527,577,1403
WcjPlOmDtKw,1285754,81077,1443,7882
3YPLNqmNU1E,154285,4900,135,1481
2FmJMIhWqmQ,820630,18539,702,5617
mdnkDgLkQGM,7223,104,1,14
IrCZ3kck6Yg,341129,3735,506,1744
f8p-lsSJegg,379233,5102,258,2148
dLW3TItEQ3M,393477,33616,311,8843
J0PE9h-dvuc,97645,296,74,43
xK81LJ6wzvU,757370,3698,1710,549
QfJjH4oZDTA,673227,19293,734,8862
bS9zXmexXUQ,60228,1340,163,856
4lQGVR6MBOg,398892,3029,96,679
HstnxSr7QX0,4748449,97506,4206,5053
eMM35uDBv6Y,151387,1099,66,299
snOSnjWmpTo,34994,45,8,71
UeHPnyROz3k,315776,48936,682,3391
wECnPUSZrf4,129122,2471,1084,0
gneD0lFkcas,345227,3509,169,2507
lRhSPf2B2nA,150194,508,110,103
GvW8LrAFYpg,20669,81,8,17
rGWg_83dGak,137243,457,159,28
VaAhIMAAcqM,6508,163,0,13
AYnj4Wy10Oo,103579,290,45,199
LLDhuUNTQbw,62146,2110,12,542
1Mq0tG5AZRs,22736,32,2,11
GU2MpB0y_zE,22060,457,8,412
uLZyy1EYi8A,100461,138,61,62
EDuNXy_QY_o,69951,2898,132,776
kmve-IrVmtQ,76751,2077,194,1702
FtR5J4kIbpo,138196,815,113,178
ss8aj7m4xLU,13008,270,0,24
NvPmSC-BxLo,349575,1649,424,189
OPRz805J-JM,301075,3900,445,1385
RGvl7jG6l8I,154457,4039,71,1783
PHYvZDjo5uc,781163,17956,1339,3028
Hi2tjMLVpdQ,1124458,104369,1454,8284
h_SHkEWo7UM,1064653,7220,822,626
-oCQn2VkStI,104434,7862,1004,1560
Fv8GmEPR1UU,337568,2114,218,586
IgIQX7GPxbs,152030,2224,171,272
MsyQ3na4HNA,109353,8685,47,743
hs9NyzKdH0A,80821,420,54,318
jfFQPGVZPuk,157226,6713,50,521
sL5NKLKgp4U,170328,1231,515,926
4YarxU5-5iM,134032,6288,128,817
TzYHMBiQnOg,192988,8432,428,1233
P_37AVnrqG0,405780,2264,47,284
L89rRCwdiAU,149826,9123,128,393
IbNJTLCitDM,289056,5915,107,2438
IPLkET23X-U,183924,16871,215,1865
Qh-kRij5uag,169566,13768,190,814
dU4H6MwEiMs,242879,1167,1368,664
GJE79p4QP_c,2210771,63264,1077,10891
zuJJFXi1VIM,9189,57,1,11
vlgaVh-GJnk,194549,13523,64,1684
uxSAnJsb-SI,111810,1168,66,330
bZFNhDIvOZA,37170,227,39,96
C4gZjI9Avvc,157768,10045,49,584
Hz56cJfoYgc,585617,35461,318,8048
kDNF_g_SoU4,101027,9020,34,616
k7l-CdJfgwc,74709,1046,69,690
nJhiu-qIgVw,295322,55802,210,3794
Iln6xfwYt8A,151660,3269,29,106
aMcjxSThD54,95679,9060,152,5377
MzrbqsBNh8Q,169187,4797,102,286
xll1OiSNJYw,634161,67202,1632,14093
mH5VBWYAgjM,50883,803,31,433
DYRE3BMFdM0,55282,274,8,51
0Q0_xFYpYL4,237993,23613,134,1872
ZkbQxhZn4Tc,126133,7431,292,935
USWaS40FyZg,67731,1449,473,650
ZxrGdrZOScw,84930,1231,101,232
MzMaTK3BXS4,182657,1902,45,131
TCp8zhJzYy0,61668,772,84,891
PExKBUqIq5c,22614,928,14,164
QGb6AZ-Ux_Y,483210,39654,597,5135
vrt9yAxDLBM,205812,456,144,66
U3d--e3nDeg,199239,411,27,281
R1VAq8WGkV4,88651,3448,33,393
zUS1RInEL5E,16108,417,31,161
R_EJLcU5VZc,77016,315,134,247
HuG2uAWVlP4,165494,3487,238,512
2TbdwXxkNwg,307490,8713,54,627
TUIjNYr6iJY,127168,4676,268,2476
C0LND7-Nkko,93622,346,61,503
qkBXzkD6tis,449039,9583,467,2292
WzI5W8KXhEE,63939,2195,142,564
6PUAZjFROEo,33570,2212,32,119
F_NL1kugVwk,53555,3330,39,872
s3rh5UTj3jM,18145,64,6,22
JVrmgcTNz08,53600,3126,63,353
P3Bd3HUMkyU,2835938,117837,13921,36058
yeaGK-KVHaY,383743,12154,749,556
nXgvW1pB8KI,1671864,24359,1100,2197
-_fqzg8PNgY,1367416,78895,1320,9319
kfXdP7nZIiE,765666,33262,469,3569
EfWGEgVuxck,820784,12641,237,991
8EK-QMtHhMI,1163769,86111,721,56479
eACohWVwTOc,1448694,135017,4843,12116
i_EOm9uRnSs,750593,20313,273,4578
DlD7OktBZAo,264010,12317,129,9574
Ur-mKYp-WiE,321574,8401,264,592
IyRRk3wgKMo,891157,89944,15514,38758
jwkNAJBwoEA,1151001,66380,1066,5635
TTckVh0iR78,4688285,109646,1204,6339
UgmZ3SIm3QE,348464,14530,243,807
tUg-WLRdRv0,381361,9626,180,438
VVAAD8OIjCo,1245679,63512,2555,25636
0AQ2nzJGs50,82953,83,20,59
qjhIjsHMQcs,360208,12310,540,5597
0eUk_VN3e2A,555758,19252,1234,5853
HSFyjuagwCU,69252,2496,43,86
tNvmHLtqgtg,355996,39531,439,1965
1CYch47uOZU,444836,31323,987,2064
Kp4sOVy3DMs,676340,3249,1798,796
W4KCcqCWCRU,154190,1506,80,625
GuxMTmGybxo,188223,4868,414,87
mnDwhOQW5iI,2816711,14054,1614,3785
Yolu0WUcDgs,570280,833,235,20
0_d1rqO7nIY,33734,14,11,0
meAoeOMDJVU,196012,6462,568,5969
TnCa71iUVxA,695257,70217,2689,5205
rPUTtdmh3Lo,71876,686,70,67
BFZz8wHL2a4,1700526,103579,1715,4792
p-HRrtbQsv8,161263,2647,84,1154
HJrU0R4L0CI,111562,635,109,109
cM42cty4ugc,407487,13226,304,687
Ddna11goAu4,107801,652,117,504
ox_gW7l6ng0,138949,722,129,201
XvM8bgweH74,896726,11472,2974,3692
aVamZUeeR88,455870,35561,304,2122
sK-og0IFhA4,305234,3758,420,1486
otMtDZTHTu8,4291,104,2,7
r6gYgFth7r8,107034,188,21,152
QJuWgzrY7TQ,139819,496,196,50
yGDS9XYdKnc,235382,8121,185,2751
W9RcZ659HlQ,128434,738,52,161
LtfxA8cPN9Y,522716,6172,486,2498
ZjB6DPEO7AU,919134,7913,617,702
jtJmOqgrzgc,89596,6778,61,224
gKGT2jlVrgI,99179,4950,104,1486
22tBbgACwy0,235671,1929,213,274
WOwRVObPI08,123173,533,51,68
6BGbFCBrmR8,128334,14389,52,1051
S-pMbe0KlbE,184332,1738,33,100
hPuH3Z4g5Ts,351135,2268,246,482
KcrAkPNB8jc,252785,12635,127,611
6-JJws38U2w,344610,3145,117,813
nRMFYZQNkHs,228275,11742,377,3765
pUQr6vpxgjM,27604,25,8,19
ForvnkfjtpY,187092,7772,88,591
AZ2aHTPYRRI,25782,459,11,536
ticVkj8Ah-Y,855000,7529,821,798
x7Ilf1mAZCk,1332234,110395,4952,9793
ZT_L7PZoZEw,433318,41334,3718,1802
wZM64_RuJBA,470884,3209,134,525
zhKENCHdM6s,142394,1096,107,458
8IM4ZSY2ssw,29847,853,7,102
uY0Ws6e1u08,131093,135,99,38
tsxAv2GOxIM,327212,1448,528,209
nlUbK7uUnd4,60854,2039,13,553
2H_wqoOapu4,156181,2252,203,327
kqNMr1kGJAY,159040,13734,221,1882
xmFH2Dw1h38,222757,18710,454,2672
jvWRu-KQFLY,32035,158,33,208
zu-euxP0uWQ,11563,1308,10,179
X6SaVOLRcF4,647332,39117,326,2146
xQ4Q5b2WwO8,541482,15430,891,40
iB_XgqdeU1o,436399,6208,534,3232
N1oOQ02jX6s,108124,286,89,210
-7NTXrELrTY,108183,3929,109,420
lx53prj16YQ,346624,7008,92,1018
H6xHBMCNfs0,30515,128,34,235
B9Q18jjlLis,64061,166,28,23
Z7-R881j6UY,189504,11737,86,554
kavxsXhzD48,250678,24617,180,855
YuRU3NN_ktE,168360,557,19,291
aLaE3vil0DU,40577,210,30,88
mXOTJ-tluUU,74642,2151,80,137
MLlS6WhgH_0,219362,1267,79,197
-83Mybv6fmk,36336,3939,22,303
FW4iNoQa08k,63571,3084,83,892
tJatgb_fjH0,103860,0,0,296
QZTExTxX1uA,165172,12650,161,994
k-K4NnrbUc4,178512,595,286,1298
pBpefESazkI,11189,261,6,88
boL74vGKeKc,51922,1080,38,177
WZ0IFdDC9VY,3679641,50404,6450,12678
oKdyhd8a5mw,213557,943,120,181
6I85z8i9z3o,161343,1137,78,175
WNs7fkbANM8,559864,58268,950,8078
eTmRP1cO0Dk,84040,300,32,545
U7rDh9RXmgg,50328,3400,56,362
YQ-txTyOJIk,717370,21504,247,2965
zA_NdghMdeY,134271,0,0,1085
Jl8Xpe7afrc,1167768,42610,250,5371
rpEaXqfY7yo,65019,923,61,656
HSIz1Pnegn0,67798,296,84,617
Rq7KtM9vhHg,219312,14101,126,1297
80Ic84G1hKY,147080,204,14,0
2pJlpCfueV0,1392244,17274,545,3076
VlmCWPFOvh4,832257,10070,589,498
3BJU2drrtCM,3068037,206202,1468,9535
II-OP6vdMs8,635686,11383,12123,4289
M4vnmgZLA8s,2314738,93828,9018,11056
is7F-n5xiXg,1249420,17410,700,2120
TXWkTc5_G4E,828023,12060,433,1063
rRuifrLicbI,627027,28718,6160,9073
XtlLI_pBC3s,2044173,157425,2105,19183
MJl0hVOAHcU,971400,21212,437,2018
UNnHy6Qc5-c,2780977,235823,1915,11102
QVoleJYgdM8,1107374,34031,480,1587
QPDitpx-OZU,16616,317,5,36
x2WrgISUSxo,19827,568,8,58
UqVfbu6cJWo,24559,798,64,123
r3Mbn0lbDjE,474343,24714,274,4629
LNHkxOU7zz8,607810,41308,1252,4558
Ich3x5XphK4,285986,11992,897,3391
k8MsKn2QPEg,328683,22619,504,1932
QkQC-7_RfpQ,112253,95,32,92
QHtWbW4s350,8570,917,10,162
IpRsvSHGVvs,120926,2036,85,379
_1mIPOYZzfo,572982,6668,505,3947
RvnnGHYoTkI,1389594,64185,2584,16673
OjRYbR_-Dhw,291934,4405,221,1147
f1e0BPbTjvo,78535,430,57,75
qpAo_XvCQaQ,158013,2232,72,197
aQ1jA7P6ovM,377706,27680,112,4039
5Wo6xJzHL8Y,16709,7,5,2
5xTCk3x28aw,97362,1512,38,97
WrkqB8PIH_o,358401,2101,268,771
ggCzBcCYJaA,61924,1443,30,201
f-Uqzp1AVDM,771467,32673,231,4476
P6K9Y6FWo74,784803,50081,463,1389
X83fT0QdgX4,1000211,161791,2837,26159
vwpq6GTAmsM,426154,13671,461,1752
ik9x-i1xquE,318911,17491,309,589
CdO6kBUt5dM,76668,628,57,82
bEbTI1zgpB4,233238,5780,402,3929
rjlxc-vxNBA,116512,12897,54,1770
Y4357OXULfc,598726,10254,313,2749
gVyJRqt_huU,10809,166,1,17
PS0LhRwF__8,1786512,104666,732,5460
2B85lYenaxE,168245,1824,4152,1083
6_BxEjvWsqs,1743283,31678,736,1335
s_3ZgF5IhRg,6165831,38331,4167,9818
mXkSTJLPm_c,197630,1564,39,92
4FYzsJIzOSg,105363,660,110,78
MaYwIdpuPRg,648043,2966,1774,609
vAh7jTAkCKc,238948,25570,566,2872
frszzTXxwLY,158191,3883,67,104
DTErM4uuPdc,139233,6401,55,600
g7kG0C1t3jk,135714,8170,49,373
DkeaEn_PBmY,27281,493,10,567
xvYBg6MWPbM,6091110,205297,12602,21441
08Xn18D44Vg,724198,31533,2324,9856
HvbQPAalA9k,564717,98869,383,9992
r1cmGCG3C8g,682774,29056,259,6007
OtL1fEEtLaA,844012,21100,915,6901
s2yYR3IJ8wE,120780,1052,169,1041
A24yyyYbh0M,118859,673,55,141
fWupVG_7AaA,82548,450,33,98
rOGzfEBzokI,1628684,6909,388,1269
GfaQgl50Mv4,277667,3257,145,3668
a8cBeNyZs4s,68630,2663,64,330
BY4y3qHlB_o,143208,4311,151,564
VifN_mPWDps,170628,4243,157,2022
pjZuxJ3o_TQ,140724,1169,61,61
9B0Lo0LgT5Y,1495082,6522,1188,2061
dvubIWNmr74,23023,18,4,11
IpyI5otVTes,269070,8801,181,1411
ryYx7vvF6vo,1103177,9216,1449,1096
yj8ipvR1EWk,9174,236,5,113
HOZItg1y2sA,17986,0,0,10
QPjIlxPLS-Y,104051,265,54,146
AZl12hJ5lXw,137560,7775,63,2013
zPEdgTz_CGo,136553,7562,183,1044
A4EKZRlpcIM,469353,35700,796,5899
cvhvjmR_zwk,84903,1075,137,966
2s_C-Bf2jJE,154826,753,86,115
xpjO5_6Ul1k,62806,789,74,450
V4SzHfAJJ18,519407,4323,363,1330
Nsg6ZDd4NfQ,135983,11305,95,1076
VN60MZlCZn4,300872,4073,663,563
-kETYvHON_I,278088,12069,521,1143
jICCI7vNHws,241103,12602,155,1865
enqFulGwFYY,159782,2377,466,423
Ca1QFcP6gtI,24049,37,19,12
7LNSM_R1sQY,43623,16,6,8
vGTMKKFjqdw,55481,138,65,16
VGPKryH8D2o,146034,2083,410,370
fxt5ZPxlby4,272577,11684,229,672
p4yiGo1eLMQ,312008,24589,207,3240
ZPKxvBelgKM,564128,5694,966,2172
F4qfN5UeFvQ,2827100,242375,3770,14970
gaEPYljtIAw,169031,14516,186,808
DLXyqb7k7Iw,135090,5378,392,2042
emS49vKyCUM,40472,226,33,80
nZUwSdU8jak,42656,3376,36,439
EIVPP9KOT0Q,272512,3354,324,1664
rGAab6Kfdzc,250011,1005,60,238
eUT97MfUu-g,92927,3700,186,496
WGfj8p37PWA,437471,6173,146,2881
kfBPzTK0wDE,145549,8664,68,2253
1DufwB2-HA8,334643,1705,476,279
tFNhbfun_8w,312700,1990,232,477
bm2xcviOnJM,68174,4938,63,567
YAvD1jfBjE4,68525,66,12,88
bns45bl1Bv8,81847,3278,37,396
gIsDpBMXbLo,752085,44462,677,1737
9oKH6nnN89I,298280,10583,155,1277
u4L130DkdOw,33132,2364,87,233
NtccSFkAhrM,148767,16154,490,1510
q4wMq8u4-Ts,275364,435,11,110
7ZPaaPK2uro,263433,1364,261,551
MICQb4QW448,122348,7185,105,1089
5Xq760WJhyo,360723,10609,324,1579
EUCI-N_tHLw,53253,1844,18,530
n0-CYODx-kc,1772609,11303,631,2849
NT4PgZAmX2M,29170,676,22,134
2H5OLXbWMws,78865,4810,102,752
Im92cBvy4-c,586969,3015,907,915
33kGtqkjLQY,160402,2428,216,544
_MkBpcSRtT8,29078,448,31,0
sGIm0-dQd8M,1230841,139035,2168,11453
Fnu0Vg27NKA,9773,45,20,0
hBia7_RNARc,707317,42677,427,5770
edwCJ8KVW_c,80434,6202,34,496
rqTpMCq8uhk,410280,11721,372,2957
Hr3bujFZn6A,85298,835,33,456
Zbzh57g7eDY,90989,7332,53,517
TaPWeRmc7SQ,69140,4557,51,804
KeWZzmHz83w,8597,93,3,1
RNmTqX1c184,80627,1965,72,451
aB-UKwO367s,1680809,82525,6116,25932
8b6IQQMRYCA,1390124,18997,608,2236
eEed-o8fVpM,763360,6632,315,560
opmDMIg4Lvs,1192248,18098,500,1271
5Zj1NaOWDQQ,231565,815,266,1365
4czBKTO5XWY,916184,60339,1704,10381
GKBI_bVFSfs,1547142,6255,163,770
XYviM5xevC8,916257,25586,1414,0
YOVkui_YaFQ,1090309,32118,300,1284
QsSxRElRe1I,1011751,28946,357,2094
Omwb2cpKP_Y,1792690,104034,2014,12743
MLVcmQ62luE,2471654,83277,4422,5179
giQ1uPDHWq0,375866,4928,126,1196
F-vDHgcRBkI,116675,262,46,413
JAw9dDL9fjk,393554,9393,263,416
liczsmUSMA4,17746785,585588,43239,53759
NzJdS6YC9es,878548,29501,357,7960
94LqBrU3kgo,123356,88,24,118
aoY0J5jSbTM,284299,4829,25,227
0n_DK8KykSA,197891,1176,123,211
PKFe2N7Xylw,489447,24095,319,2697
GvL2CZzz1WA,383417,14243,1007,10826
CJzaYLc4pPY,1029332,104233,1600,15536
3xa5dHCzJzI,741754,14163,244,2800
k9UGbd-ijFY,726104,10462,488,787
lnzTQ13ha0s,694841,52495,258,40130
oSU1STltwS0,560194,52721,6271,17958
DENH5my-Big,639091,57770,442,29297
_7985zBEM3o,1471975,95009,597,9097
EwS4K1afO8A,782873,15279,854,844
kJ6ReamH5eY,138917,833,58,545
MS9wzCIhaTY,262792,17010,236,2024
3J16mRv9Yyw,384796,15709,512,5545
1y4GrRedi5M,140361,599,22,30
YR5qurEje5Y,422876,24271,273,3032
pWd8B0o9O70,496778,15453,492,3988
SewIHHAOHmU,106854,2998,90,280
pWT8Snks6oo,964423,35233,658,2558
9tyBP7XBWe0,566896,22728,360,11455
abe4V763jrs,252721,7282,230,1067
hNHJ1X7-DvI,130267,5166,142,3322
SlFslGc3_og,124385,3055,101,1371
-jWIDwq44ZI,463163,18604,508,4479
W7RUUjfQ2pk,261831,3100,96,169
l3vbvF8bQfI,639064,68348,946,6225
5S00LmWi9AU,77733,4542,60,431
Vs9u9w_xu18,105328,1192,108,867
q_K5B7C-Fiw,435505,40764,586,3315
mDrNi4ghF2Y,148517,1795,118,840
ROfjDRxvAs4,211629,4840,189,1534
uiFZsJul-q0,287163,10790,153,1897
qvHKVQtalas,1574416,6185,448,1925
Fppg0n86p3c,116756,2542,225,1732
_d4YwsF008M,703289,3349,1812,506
9KDZcW-Ts9Y,27757,617,6,25
njdUgYJHLZQ,141265,5742,66,1026
5YFOHecRcfI,64652,1942,29,456
8n31bqMVM5k,132144,137,125,41
Lb3wkNv2sxw,169030,1026,131,212
5mBf4b1mZvM,88067,408,17,18
P27gqTyrhpI,227628,4142,812,1635
WCoj-tyAtGA,42226,250,18,136
tOy2BMjzq1c,136766,11616,105,1470
QRG5MOuPgwM,23926,20,0,31
_RN1cdifw80,148370,5456,128,471
Ww-2Hl5g03I,204708,11279,40,797
en8vuDdzrh4,496635,7695,117,3135
PoboJedYi2Q,549363,45279,741,655
-vj8cO8rmgg,97088,912,88,464
M9BRpr1OGbI,666205,86210,377,20605
PXJeghw-cRk,391195,25050,450,7776
2kCbFmjEi6A,211742,20951,110,2245
NmhnBSv-sm4,57571,21,8,10
-euDYyoh0to,286496,3010,291,1078
YWT014rb7qQ,18311,300,5,192
ZuPiuGcD-nw,124799,18187,1213,3379
PEfyZZx37D0,102900,426,79,497
zAiZlX92QfI,85656,4544,88,2003
PoDSzE19J2w,151281,11560,106,2574
X2ICKlbv0OU,725752,92926,1085,4129
fHj3IMpy3Co,117828,10317,304,988
keCW5QCezw4,184704,15733,82,813
7IKVfCirVms,142965,656,152,33
Q6YWQP7jkk0,110871,8581,102,554
37_NJXHp8Q0,294234,13915,297,2103
_zu53yAoTJE,296803,8368,3383,3222
WsZtOSSyEwA,174148,1027,148,389
tuazpLcXttU,50123,684,20,106
wR1Ys5itPc0,149406,11508,48,755
1IFaHK7dg9k,13518,70,22,0
r6-lOGXD8oA,259854,17685,198,1117
Zalv3HV1xF8,96002,385,100,6
U2p_umPHnac,87044,7546,75,1399
4mP9lEingWs,18183,1499,20,317
MzSafLq6i7Q,66851,896,15,48
VqLLQi9K_iQ,337276,1767,365,208
Ht87IdKUe6o,265139,2483,84,1072
K3G9wmDWF4g,102560,293,52,208
gE-DpesPB7s,283316,11794,133,1223
RRrFRoGfXlQ,295794,24925,186,3678
LYrQBAjBpRw,1661396,41452,738,23474
jCI6FwBvhJ8,123589,13768,509,2640
Zjh4i_-uBKk,72053,2452,125,1096
i3TdwHJArio,20906,137,16,35
MZaC0V_r19Q,320254,444,177,17
rMCPHFTf5YU,41019,2735,35,378
pCBcuVitjKo,90116,12960,115,555
Ha8rV7wP8XQ,81467,741,79,118
AIbRaSJHMh4,66562,5265,58,462
SxJzQNG52kE,179734,4619,229,617
_zhR6d6LDzM,122337,11242,116,782
0ykek5OuPww,478852,22179,144,1079
qax_QIFvw_o,296062,9650,143,778
yqw_TVUZqd8,128315,9850,320,1237
AS-h-hiLqbc,154636,2349,180,429
J6MwAGArfZc,610474,54500,1843,2689
COyq-InVLWA,47925,1696,18,451
WAwRrtH-4Lg,3411062,247248,1961,50194
srW1xcjCySI,342489,3103,248,116
M1aw1yczeas,424012,3894,270,819
41xo8QEKDd4,143162,6936,78,317
rh4XAgiT-NY,367783,11622,379,9071
X7ZU_PVw1rU,101310,103,29,129
No35-c4zXjo,621108,24762,1137,2836
lrWRy9BBp-c,1251611,42261,2782,9764
Isvqg90LhqM,1193873,90368,1032,6986
EQ68hkHgYfo,662139,34630,245,10134
CBjJkO2V9gY,569079,73575,1396,10688
B3VDjhTv0PA,351066,27488,325,1452
3wV4TxJ8dA8,259267,14726,351,3293
