id,views,likes,dislikes,comments
oZWfGX_xKcg,2844,29,1,5
ssVrzoCgr_w,333089,6747,198,1282
1P5R2En8PvQ,47040,4509,64,182
euDb2CxSHPU,13392,1450,20,305
vVioMPhM3NE,33908,567,9,155
d6qcFVRCiqE,5477,915,6,88
vdXex2xZgNQ,5285,746,9,14
VhDAf_cjT3I,10246,54,2,0
DOscaqaujV8,43564,4939,105,260
IFtFzBIPBFo,141104,8572,99,1590
RCWFVTzPA8k,148959,14364,170,2408
LTzx6feeX9w,985377,4000,280,1365
jKkOYEW7RvQ,685641,8976,398,4995
5tHyEZvqbpE,22327,365,8,57
VYxWvXCfG_o,34147,884,33,43
QQ3_BFqTrLc,21164,1733,57,230
ZymQQdpo3do,55014,11045,54,922
D-dwmYeLLng,380767,42368,901,1936
e7n1wiuVlD0,339414,29336,456,1911
FpPJ77Gj4QY,13221,0,0,58
wLL1VEuwmw8,120351,13993,59,660
uDocKL4WRQE,136231,284,78,194
ub17n7FvyLQ,213213,23261,456,7397
tJsiLM88ZWs,19758,1081,40,276
fRj34o4hN4I,1603415,65609,700,12174
Dp6PVAeUEh4,8917,561,16,262
15pHWNYed4c,70006,2937,47,681
IBLVSxcWqNI,27409,4630,81,731
UcrQNsHjFJY,69800,1150,36,133
Pz27VpzJTLg,182586,1035,53,235
gOkkrN3H8Nw,104050,4942,131,809
aKopiJ5-RZY,220498,10336,547,511
GsZ7-5oWg4s,107968,260,16,19
b8DBtOfixgI,37926,6745,46,1187
cVTIB-qedDA,4519,361,3,80
j0SPBv_3NdE,57378,149,31,10
FMGMH3HnVu0,11594,1404,10,132
sGI8qPK7mBg,122006,2962,192,225
