id,views,likes,dislikes,comments
jfC0sCvtrB8,1297438,6988,993,568
fWajtP80g54,736603,53375,770,989
8wRYvW8s7n0,276576,10072,160,913
wXVrRZm8mhA,169483,10430,321,459
ysOGmCHU6C4,318267,5051,453,625
-pRBNnI-9dM,370489,28078,491,1937
PDlw1Tn-PVk,3013420,115005,2389,5641
BwYmaDSXdQY,572811,139021,1316,127376
olZ2dwyD6R8,272736,9550,278,933
UG9PxlRX2aI,351762,2309,450,977
oLz-fSyWcx0,143740,1650,311,86
PVxtqaZ7CFM,523815,2364,1129,383
EaLI1lfw_wM,295399,2556,172,477
lptdYzQQrgU,136966,3838,122,237
84x-etyfzrE,230837,9120,176,399
6cR_0HlApkg,142791,2104,129,4
iWEUQUVnIlA,54817,691,122,594
GZYDBArpHKA,309568,2337,229,346
DJ_9WRDPWYQ,71200,409,48,46
OCEtNtpHlDc,84522,0,0,31
1MsENU8XLdU,278147,10515,245,814
QaXTOCVe9kM,69927,7149,317,671
WhnHKIT9124,420629,1751,384,158
422MZbMcKww,90287,625,193,42
OpmaY3WJyoc,141445,538,209,197
5RSibH30DdM,298925,1982,186,281
uwlIYWMmwLs,107088,4466,187,715
5sVY2KcTuAI,61089,302,42,26
t8r-PHbNf94,61316,156,46,130
pxnmZ-VEBfI,146034,510,159,23
dfMwWbyCxLk,174536,384,115,68
wn04wJoj4T4,149087,2347,218,201
eHfLuSsf50A,76685,4618,166,1239
Prp-E07L_Uc,267184,1105,167,95
Ut5Sj36dZUU,116564,3384,155,1145
nRjvxbDj80k,134032,778,35,15
VXOJPfk5k9o,1869200,22810,496,522
U5TDUPUrmqQ,132471,853,117,65
ZASCWH7oVPM,70360,386,110,125
h6ezOhaegGA,69387,250,54,27
z5m_noilQno,55606,1076,61,125
Av5nUQXdGzM,44582,91,7,1
LzZAdzJB_Mk,102157,1360,124,229
KkUAbgA6d6Q,220998,5284,78,407
JZgJnC7U8Yc,33083,402,21,63
aUFRpl19OJk,207478,2619,184,140
hziHYKyZEBU,138576,3160,1875,744
I2T_Mxsm9UY,27538,1098,27,93
o5GNPXUwj08,29392,0,0,0
fNVfgXSHXRQ,138676,137,300,27
xWQAuvE5CbE,77833,167,73,8
7t066o9PGjE,11669,52,7,6
lZhpU2sZav8,137154,3463,211,265
VesEFgZt-LM,242321,2498,109,123
A3lznY84lHk,34601,159,32,7
esMhJ-gstkw,60330,4818,123,622
XlCHEONTqnc,2244679,174921,3035,20544
HkBsicEJveQ,256887,8901,345,1541
yfqXONVbGZQ,82958,1240,162,163
z4EIRvH5YfY,27239,325,40,6
eOQpjvnm4ME,1291361,16081,1368,2877
gOkkrN3H8Nw,776465,13096,373,1591
KIjGEHiORXM,85894,1048,163,319
povWr5ji6Dk,237841,206,87,9
p3TeB1GVVVM,156002,879,170,82
48PQ3SGK34U,23073,173,6,1
a1z34DSeGTg,86628,1053,90,82
Ji2s_4DFCIg,36613,89,15,42
f8se638KySI,96686,508,84,55
VhnADBeHgqw,66773,457,41,99
nDOpAEW2q2w,3117684,10103,485,578
XxH5yqVr6PE,17891,44,5,7
4aO3Uu-pRMs,27024,2030,28,212
rLlzAvlefBQ,100564,261,219,166
VPcH9OXjzqo,219815,2550,183,179
eJWzfE9SbaQ,30406,109,22,6
ssVrzoCgr_w,1235481,13805,463,1891
QrCpa61j8bk,45772,234,22,31
zMpjexMuKao,25957,268,13,12
d9xBypgiFcI,82361,597,101,174
0iSLe3GJnAU,67777,68,17,17
iaob8uLqt14,102197,0,0,23
SpLiViK_TdU,121255,3806,628,458
Zza3whxhB3A,186588,870,192,541
nwIYBdA2CU8,25712,313,51,76
0ZcqzNh_qqI,52936,1189,19,67
lsrarJcq81I,51118,462,55,37
f9TOr-Y-QMA,28066,180,12,8
N344CxexIV8,58273,218,28,20
d5LbnkyVQqA,43735,583,22,27
k1KR-JK39dk,37596,216,22,38
XmELYApWmCk,181502,18674,196,1352
nx2r9wUawFU,95876,561,220,267
TSblrnXKfkE,844903,14710,490,537
ZJDMWVZta3M,4746854,157935,2072,23205
Lt46fYe7ul4,273326,514,153,32
zX65xRqH-S4,270021,58151,369,2961
14Hehc661uc,712950,45829,835,2912
NN6KOJiNvuQ,483363,22777,394,1064
PrOrmzAiFhI,1136504,5540,734,347
nK__yBd1z1E,333663,24456,1842,1986
AjqBXw9lT2Y,476636,4946,1032,2187
WSEdCMHiUlg,194792,1784,201,319
SQTrqeQXsi0,314983,14703,500,910
fZuYslUB0X0,553268,2957,1095,2532
qzk6MgLJ3M8,484965,21739,1175,1623
srVPuA_ME4k,87550,879,159,46
_xyudTYEglw,134840,520,39,19
sgktTBLNgq4,110723,1872,86,198
NeIyUdYfdP0,525857,2776,986,604
EarnEgB0CO8,253986,17123,842,2715
-0N9r10xb_0,71064,1061,122,16
dPksin9O1sY,328838,2268,187,481
qJBbYXneScs,103819,572,59,15
Sb-SfaM2PYY,150285,2876,226,308
mdli7Ig115o,110023,1328,135,371
U5kgLCKiqtU,56180,466,43,18
dwq3i92NDMQ,156131,141,97,39
MKlFmkCtNUc,141789,4206,247,1981
WCbfcSnmOn8,50621,48,121,18
V77J2lRRLLI,81196,186,58,56
15HYrLtKn2w,270323,982,36,85
4DkmeKhKtC0,111207,230,52,79
QUCI0HQUGbw,188378,684,52,67
R_dq3gjymLg,89197,2581,205,243
p7KXTgCvjr4,191491,1328,86,118
_EGxDujtQyQ,97711,493,85,50
2yN04AjT-cs,187440,15923,263,1963
lrpZSm1eqOY,43559,651,65,33
1lqNyhiHKiI,53989,157,22,12
oiZ8p7rMt7I,36351,74,29,5
gLT0q47fKYw,46247,2437,42,588
2IKely-eEPU,22542,277,31,44
